Benchmark,Steady Percentage
org_crateproj_cratemethod_io.crate.analyze.PreExecutionBenchmark.measureAnalyzeSimpleSelectparams_,"([0.43, 0.6466666666666666, 0.229, 0.22, 0.34933333333333333, 0.5623333333333334, 0.2833333333333333, 0.7303333333333333, 0.4063333333333333, 0.06733333333333333], [0.0018063968873131668, 0.000731349769072609, 0.0008403820937370235, 0.0037915428152709165, 0.0026178197997708485, 0.001546533277343823, 0.0016616656178198674, 0.0007023366140245139, 0.0015210986195953518, 0.007529318729237728], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, False])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.attachparams_,"([0.33766666666666667, 0.781, 0.3576666666666667, 0.8426666666666667, 0.724, 0.433, 0.6176666666666667, 0.578, 0.5883333333333334, 0.5156666666666667], [0.00011882810354880472, 6.37527566577986e-05, 0.0001263814458255545, 0.00011474855830380769, 5.74270380388902e-05, 0.000191763194275023, 0.00011619758017823343, 6.066969379679302e-05, 0.00011126244744389305, 0.00010657351201745373], [False, True, False, True, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,"([0.06833333333333333, 0.5853333333333334, 0.508, 0.639, 0.6626666666666666, 0.545, 0.369, 0.6606666666666666, 0.617, 0.4876666666666667], [28.37446568996933, 3.141783156585281, 5.894755596633766, 7.984169504360174, 3.1576069023953814, 8.084264355943438, 5.338759944644155, 3.0985011052236673, 7.709903786592786, 3.2267946034239525], [False, False, False, False, False, False, False, False, False, False], [False, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.http.jmh.HttpMethodBenchmark.testMapGetparams_,"([0.06766666666666667, 0.4563333333333333, 0.49633333333333335, 0.24133333333333334, 0.137, 0.068, 0.41433333333333333, 0.31833333333333336, 0.20266666666666666, 0.451], [0.0004482917057741075, 0.00013380697011177006, 9.455084086930856e-05, 0.0003327784118836561, 0.00041839913631251007, 0.00040023751561313906, 0.0002916185140755505, 0.00014679585340020504, 0.00023445278813991215, 0.0004279355224039299], [False, False, False, False, False, False, False, False, False, False], [False, True, True, True, True, False, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchemaparams_param=longChain::5803,"([0.763, 0.928, 0.92, 0.8653333333333333, 0.8643333333333333, 0.8663333333333333, 0.928, 0.9346666666666666, 0.9346666666666666, 0.937], [21.54194534399999, 10.200361642666657, 11.350769663999998, 9.939703125333324, 9.33585442133333, 9.660552533333332, 9.904969045333331, 9.202444970666662, 9.221778090666666, 9.466991957333333], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaselineparams_limit=10000,"([0.8526666666666667, 0.15033333333333335, 0.8996666666666666, 0.895, 0.6913333333333334, 0.6873333333333334, 0.9103333333333333, 0.42133333333333334, 0.9353333333333333, 0.13566666666666666], [1.4317479824923408e-05, 0.00012280809057844545, 1.619356418631513e-05, 1.9468983287176295e-05, 1.6692364512813304e-05, 2.6683827365811708e-05, 1.6532444301462856e-05, 4.369712756932113e-05, 1.3773906195883554e-05, 8.147731238329944e-05], [True, False, True, True, False, False, True, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmarkparams_alignSize=3,"([0.9356666666666666, 0.936, 0.937, 0.9356666666666666, 0.936, 0.9353333333333333, 0.9356666666666666, 0.9356666666666666, 0.9346666666666666, 0.31266666666666665], [6.767133385293825e-05, 6.461592146214181e-05, 6.214713077935287e-05, 6.277660904541317e-05, 6.323189708421371e-05, 6.3926908908831e-05, 6.311123069092634e-05, 6.1492498231926e-05, 6.41330358955662e-05, 6.321922551209432e-05], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbenchmark.common.AppendableCharSequenceBenchmark.appendCheckBeforeCopyparams_charsInitSize=64&simulatedDataSize=10000,"([0.25766666666666665, 0.403, 0.535, 0.31233333333333335, 0.7156666666666667, 0.48, 0.206, 0.346, 0.367, 0.2846666666666667], [7.047068059692271e-05, 3.811152690601709e-05, 1.5096644953466702e-05, 7.715963576141912e-05, 1.5411679905217513e-05, 1.8110671548434077e-05, 1.4921577545871975e-05, 4.070592867172843e-05, 2.1174919267077113e-05, 3.3599786163799765e-05], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInputStreamparams_,"([0.482, 0.088, 0.47, 0.567, 0.15766666666666668, 0.6803333333333333, 0.7486666666666667, 0.6826666666666666, 0.5656666666666667, 0.2713333333333333], [0.001412444622388883, 0.007482243335653794, 0.001984965834463405, 0.0012837305857679793, 0.005335257740499368, 0.0007127163141064396, 0.0025215808927895483, 0.0006767088890631829, 0.0014692852241456906, 0.001265927478559539], [False, False, False, False, False, False, False, False, False, False], [True, False, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSizeparams_bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=500&messageSize=1000&messageVersion=2,"([0.475, 0.7393333333333333, 0.6373333333333333, 0.5776666666666667, 0.612, 0.6483333333333333, 0.803, 0.06833333333333333, 0.4683333333333333, 0.588], [0.2168303216761906, 0.07585954377142859, 0.08077909516190489, 0.16916029836190485, 0.10583669638095256, 0.08971899062857144, 0.043509655771428554, 0.4579319222857141, 0.18845384685714267, 0.1715061528380952], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, False, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializerparams_stringLength=100,"([0.466, 0.5866666666666667, 0.515, 0.412, 0.06733333333333333, 0.7883333333333333, 0.49766666666666665, 0.591, 0.6506666666666666, 0.5566666666666666], [0.00010834196180152694, 0.00012216577968440895, 0.00012632376576389792, 0.0001679516645186484, 0.0004798937969932439, 0.0001107809243710729, 0.00013591361661922024, 4.7315415471691546e-05, 8.88732481777867e-05, 0.0001416532553281189], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaselineparams_limit=128000,"([0.9326666666666666, 0.9116666666666666, 0.7973333333333333, 0.9373333333333334, 0.8373333333333334, 0.927, 0.672, 0.772, 0.9253333333333333, 0.8433333333333334], [1.2123634988932172e-05, 1.7327186280476452e-05, 2.1270816612981396e-05, 1.2885888741740008e-05, 1.821756415659251e-05, 1.4156653739986862e-05, 1.3126352046691918e-05, 1.9249320423895033e-05, 1.506082875506986e-05, 1.6550277954922177e-05], [True, True, False, True, True, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageparams_,"([0.6336666666666667, 0.8656666666666667, 0.7576666666666667, 0.642, 0.783, 0.7206666666666667, 0.868, 0.6633333333333333, 0.7556666666666667, 0.6323333333333333], [0.8182025700073028, 0.7365584763030046, 0.7328294834381373, 0.735967940516158, 0.7470355656311237, 1.3849863407589051, 0.7769158158636968, 1.2829233611351616, 0.7446727386218451, 1.2951023758349278], [False, True, False, False, False, False, True, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCostparams_burstSize=10&qType=MpscArrayQueue,"([0.08366666666666667, 0.067, 0.15233333333333332, 0.067, 0.134, 0.067, 0.378, 0.803, 0.43966666666666665, 0.16533333333333333], [0.003813287493914457, 0.004084761806229454, 0.0007960436006946595, 0.0041364558051847624, 0.0032879961597292065, 0.0036648026269320995, 0.0003001473818286342, 0.0006005100975235337, 0.0017977040936676889, 0.0007640818263982237], [False, False, False, False, False, False, False, False, False, False], [False, False, True, False, True, False, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewriteparams_,"([0.868, 0.8693333333333333, 0.936, 0.8573333333333333, 0.801, 0.936, 0.936, 0.9206666666666666, 0.9356666666666666, 0.7923333333333333], [5.159851182626195e-05, 5.550134436804327e-05, 3.193630098987203e-05, 3.203836221716849e-05, 5.984181380249331e-05, 3.389576447223166e-05, 3.3555464110444154e-05, 5.255625304033389e-05, 3.0799042717681695e-05, 5.983582614625844e-05], [True, True, True, True, False, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.converter.ConverterBenchmarkTest.benchmarkConversionIntToLongparams_,"([0.9293333333333333, 0.911, 0.929, 0.9243333333333333, 0.9283333333333333, 0.9026666666666666, 0.8253333333333334, 0.9246666666666666, 0.8963333333333333, 0.9313333333333333], [0.004214525492001727, 0.005472229409277836, 0.004216570712510426, 0.004532151094311327, 0.00421564383617534, 0.005894413281523898, 0.011855624053420886, 0.0045283035252780095, 0.006419919571758154, 0.004214867280786878], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, False, False, True, False])"
org_zalandoproj_logbookmethod_org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType3params_,"([0.9246666666666666, 0.676, 0.896, 0.15366666666666667, 0.739, 0.9343333333333333, 0.36633333333333334, 0.6516666666666666, 0.875, 0.846], [1.9028937696294233e-05, 3.172996290871412e-05, 2.6577526231742338e-05, 0.0001946494735051262, 1.7018944258174996e-05, 1.618154693610765e-05, 3.330700819348326e-05, 2.1594209135162723e-05, 2.8510901103129275e-05, 1.9747817633343615e-05], [True, False, True, False, False, True, False, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.SimpleOperatorTest.simplePredicateparams_,"([0.7593333333333333, 0.7093333333333334, 0.732, 0.793, 0.798, 0.8626666666666667, 0.6433333333333333, 0.9056666666666666, 0.7303333333333333, 0.772], [4.970524945066664, 10.575218278400012, 9.075730022399998, 4.676276497066669, 8.613848678399993, 4.774633472000001, 8.858026530133332, 6.503750587733333, 8.846091878400001, 5.628651110400002], [False, False, False, False, True, True, False, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.DecimalVectorBenchmarks.setBigEndianArrowBufBenchmarkparams_,"([0.9316666666666666, 0.146, 0.9266666666666666, 0.9306666666666666, 0.9316666666666666, 0.9316666666666666, 0.9323333333333333, 0.9313333333333333, 0.7003333333333334, 0.9316666666666666], [0.0036487982486288926, 0.04673664670255708, 0.003929733437184268, 0.0036503877247842393, 0.003646219096299274, 0.00366249893159129, 0.00366018071452256, 0.0036547148434766127, 0.0163527178167019, 0.00365763157806439], [True, True, True, True, True, True, True, True, True, True], [False, False, False, True, True, False, True, False, False, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCostparams_burstSize=1000&qType=MpscArrayQueue,"([0.244, 0.4726666666666667, 0.79, 0.6176666666666667, 0.39466666666666667, 0.067, 0.3396666666666667, 0.5583333333333333, 0.067, 0.6433333333333333], [0.23345934663828563, 0.021264313235141764, 0.02011975575349225, 0.04046720708612192, 0.13863267554803513, 0.14737683201766608, 0.07213762412097045, 0.06437625154617042, 0.23707726649283856, 0.06204526046735065], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, True, True, False, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_deserialize_10_int_fieldparams_,"([0.5613333333333334, 0.7323333333333333, 0.21233333333333335, 0.8663333333333333, 0.7933333333333333, 0.718, 0.8, 0.9316666666666666, 0.15533333333333332, 0.697], [0.00015194259521950708, 8.463530722852773e-05, 0.0002568136580179223, 4.322466550833413e-05, 8.482486908121373e-05, 8.572579112821397e-05, 4.718014335249242e-05, 5.2410829641189144e-05, 0.0003435991301675499, 8.513171552662369e-05], [False, False, False, True, False, False, False, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.LogbookBenchmark.jsonparams_,"([0.9356666666666666, 0.7306666666666667, 0.5866666666666667, 0.7746666666666666, 0.8563333333333333, 0.8606666666666667, 0.936, 0.9366666666666666, 0.867, 0.5366666666666666], [0.014483467753203536, 0.014558195681593923, 0.02479728215642867, 0.03397775399912057, 0.02417671100618904, 0.013989270398779164, 0.014306885810888827, 0.013514365374170728, 0.01389471218658285, 0.015946854862813546], [True, False, False, False, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializerparams_stringLength=100000,"([0.931, 0.726, 0.44633333333333336, 0.784, 0.722, 0.5203333333333333, 0.717, 0.7143333333333334, 0.8633333333333333, 0.78], [0.04253006725423596, 0.042838176610719744, 0.11891569768068336, 0.0823109529854286, 0.09657190717806095, 0.08211201672715845, 0.07990500633221204, 0.04662632463853246, 0.07773570786701671, 0.039688452050463924], [True, False, False, False, False, False, False, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduceparams_matches=3&size=3,"([0.8553333333333333, 0.6143333333333333, 0.7743333333333333, 0.555, 0.9343333333333333, 0.7166666666666667, 0.5256666666666666, 0.5303333333333333, 0.859, 0.6103333333333333], [5.953267294096637e-05, 4.538282611859403e-05, 4.8021432394244995e-05, 4.3249181350151224e-05, 4.075994271542748e-05, 4.629824374187798e-05, 0.0001172120571101036, 6.627570225837382e-05, 4.267555291023239e-05, 0.00010128726101522263], [True, False, False, False, True, False, False, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.jmh.collections.SetOps.containsparams_keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet,"([0.9106666666666666, 0.9346666666666666, 0.9363333333333334, 0.935, 0.639, 0.6656666666666666, 0.8593333333333333, 0.843, 0.9046666666666666, 0.937], [1.8675178629532203e-05, 1.2693497404251443e-05, 1.2842908729093276e-05, 1.3909708707189651e-05, 2.0205299145305577e-05, 2.771839208486317e-05, 2.773400696069132e-05, 3.271095405536679e-05, 1.8856130389691923e-05, 1.2876749824530823e-05], [True, True, True, True, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.ChainMapPutTest.hppcparams_isPresized=false&loadFactor=0.75f&size=5000000,"([0.9363333333333334, 0.8716666666666667, 0.9343333333333333, 0.9363333333333334, 0.888, 0.9323333333333333, 0.936, 0.92, 0.9146666666666666, 0.9006666666666666], [482.89860812800026, 938.7649269760004, 484.119150592, 485.00834304000006, 822.6540093439987, 496.140025856, 483.60744550400005, 582.0267888640001, 637.0602516480002, 736.6875545600002], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_fieldparams_,"([0.8673333333333333, 0.9353333333333333, 0.9353333333333333, 0.9363333333333334, 0.9343333333333333, 0.935, 0.9333333333333333, 0.935, 0.93, 0.9353333333333333], [3.772489344348882e-05, 1.681479352782006e-05, 1.7430533326695836e-05, 1.7661541073700824e-05, 1.6712447194460877e-05, 1.889936021750631e-05, 1.773816946076853e-05, 1.7385986693113347e-05, 1.921697151147301e-05, 1.8877693024518092e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduceparams_matches=1&size=3,"([0.9333333333333333, 0.8683333333333333, 0.37566666666666665, 0.5246666666666666, 0.5883333333333334, 0.45866666666666667, 0.45666666666666667, 0.6166666666666667, 0.255, 0.8146666666666667], [4.478178473569121e-05, 2.874588393188381e-05, 2.8666754327620366e-05, 8.842447552011644e-05, 7.116683554226223e-05, 0.0001248292784897858, 8.931561289633971e-05, 0.00011110217425868179, 2.5814738547967456e-05, 4.3538672161661124e-05], [True, True, False, False, False, False, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.KShortestPathsPerformance.testEppsteinKShortestPathsparams_k=50&n=100&numberOfQueries=20&p=0.3,"([0.9363333333333334, 0.9186666666666666, 0.842, 0.9373333333333334, 0.9316666666666666, 0.9346666666666666, 0.9323333333333333, 0.93, 0.931, 0.9303333333333333], [10.179357354666662, 12.32675362133333, 9.830159701333333, 9.705586687999997, 10.563190783999998, 9.858241877333334, 10.422342997333327, 10.154300757333328, 10.47929378133333, 10.926292992000002], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, False, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorparams_,"([0.565, 0.6646666666666666, 0.06733333333333333, 0.6896666666666667, 0.06833333333333333, 0.5066666666666667, 0.625, 0.30133333333333334, 0.48733333333333334, 0.606], [0.6425252855705315, 1.9168423355477602, 6.1417600174919285, 1.2232926307118948, 5.897990490538574, 1.321813206354679, 1.7168000060801418, 3.192414319448138, 3.032382505311729, 1.2664501864227788], [False, False, False, False, False, False, False, False, False, False], [True, True, False, True, False, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=false&alignedCopyByteBuffer=true&directByteBuff=false&directByteBuffer=true&nativeOrderByteBuffer=false&pooledByteBuf=true&readonlyByteBuffer=true&size=36,"([0.9106666666666666, 0.911, 0.913, 0.935, 0.9323333333333333, 0.913, 0.9226666666666666, 0.9133333333333333, 0.9123333333333333, 0.15366666666666667], [1.8617477640208948e-05, 1.9977769280010677e-05, 1.8689665379745117e-05, 1.5142495755549532e-05, 1.3972902633473678e-05, 2.0391864385270505e-05, 1.7206825467401594e-05, 1.862426245140335e-05, 2.0755609034475372e-05, 4.754980963043178e-05], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTestparams_,"([0.6303333333333333, 0.35933333333333334, 0.825, 0.06733333333333333, 0.2763333333333333, 0.17233333333333334, 0.678, 0.441, 0.21766666666666667, 0.7506666666666667], [8.951476809142852, 18.134245102933335, 9.25313780784763, 46.56704712899048, 9.185288504076189, 38.66038958567618, 8.988136906361902, 18.013768050590503, 4.023731268266668, 9.984480987428569], [False, False, True, False, False, False, False, False, False, False], [True, True, True, False, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.jdbc.SQLManagerBench.writeItem_doubleparams_rows=100&useRef=true,"([0.8643333333333333, 0.935, 0.8293333333333334, 0.8366666666666667, 0.901, 0.84, 0.911, 0.9343333333333333, 0.852, 0.631], [0.002967146115652495, 0.003150777159648769, 0.00490713449885284, 0.004620129615651244, 0.004588371519946478, 0.004087201524101501, 0.004266882507891364, 0.003187337134293953, 0.0036098800112788322, 0.00302399454539522], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoderparams_,"([0.927, 0.8683333333333333, 0.7196666666666667, 0.8666666666666667, 0.779, 0.8633333333333333, 0.8326666666666667, 0.865, 0.4866666666666667, 0.6166666666666667], [0.6632024203977762, 1.1579326224091355, 1.78687947270495, 0.5787166156944853, 1.2458469040497555, 1.1936904663241774, 0.604331098731762, 0.6026518742883059, 1.8301646961351488, 1.243476492739572], [True, True, False, True, False, True, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.core.EnumBenchmark.mapEnumCaseInsensitiveparams_,"([0.935, 0.9336666666666666, 0.6633333333333333, 0.9323333333333333, 0.854, 0.9296666666666666, 0.8683333333333333, 0.9343333333333333, 0.9346666666666666, 0.8483333333333334], [0.09562312455232949, 0.09739274800465299, 0.2238363168308547, 0.10215958368793893, 0.1043650223276668, 0.10823425197898152, 0.09756490638948752, 0.09290271414453945, 0.10094836595175859, 0.20332159661210575], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.CallableAsyncPerf.pipelineCompletableparams_,"([0.6266666666666667, 0.5876666666666667, 0.425, 0.22866666666666666, 0.45466666666666666, 0.157, 0.5953333333333334, 0.09366666666666666, 0.15433333333333332, 0.916], [0.003685949511388412, 0.0030917349399849467, 0.006292580516265835, 0.0070023762764122935, 0.002867564137029302, 0.035226787023979564, 0.013668263684188766, 0.049723334962376554, 0.00854687540259237, 0.0038590801791140395], [False, False, False, False, False, False, False, False, False, True], [True, True, True, True, True, True, True, False, True, True])"
org_RoaringBitmapproj_RoaringBitmapmethod_org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateparams_bufferSize=512&dirtiness=0.1&keys=8192&runniness=0.1,"([0.9256666666666666, 0.936, 0.9343333333333333, 0.9233333333333333, 0.9083333333333333, 0.9346666666666666, 0.9323333333333333, 0.9026666666666666, 0.928, 0.8993333333333333], [12.044107776, 10.73312563200001, 10.93874483200001, 12.536086528000023, 14.558298111999983, 10.695933952000024, 10.939465727999991, 15.759998975999991, 11.783667712000014, 16.304177152000005], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreadedparams_,"([0.9306666666666666, 0.9363333333333334, 0.934, 0.9333333333333333, 0.9363333333333334, 0.934, 0.9356666666666666, 0.9353333333333333, 0.93, 0.936], [0.7801906566528718, 0.6724276986111637, 0.6703510887368654, 0.6576905394254935, 0.7050589795172713, 0.6740554465218351, 0.7277840442455314, 0.7341917902846159, 0.6984597716206586, 0.6724549738674086], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicatedparams_count=1000000,"([0.934, 0.8663333333333333, 0.9336666666666666, 0.9353333333333333, 0.8953333333333333, 0.886, 0.9333333333333333, 0.9343333333333333, 0.8973333333333333, 0.9346666666666666], [20.42331136000001, 41.381199872000124, 20.53072486400001, 20.44362752000003, 32.20255539200012, 35.07473612799996, 20.43176550400002, 20.56309964800002, 31.725846528000133, 20.340801535999997], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prestodbproj_prestomethod_com.facebook.presto.operator.BenchmarkWindowOperator.benchmarkparams_numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,"([0.936, 0.9366666666666666, 0.9223333333333333, 0.937, 0.9106666666666666, 0.9363333333333334, 0.937, 0.9343333333333333, 0.9323333333333333, 0.9363333333333334], [160.72887500799993, 162.75891814399992, 195.84673382399987, 158.496456704, 218.95630028800005, 168.18529894399998, 160.12070092800005, 159.85855692799998, 169.79800883199997, 157.20356249599988], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOffHeapparams_,"([0.8666666666666667, 0.9303333333333333, 0.8666666666666667, 0.15766666666666668, 0.8663333333333333, 0.866, 0.9336666666666666, 0.918, 0.7686666666666667, 0.7723333333333333], [0.48635946832352367, 0.22901518934711446, 0.2373640114564207, 3.164738790762724, 0.46947564536568653, 0.23330033275020132, 0.24033556937680367, 0.2872216695006967, 0.24977709203777948, 0.23564151490348184], [True, True, True, False, True, True, True, True, False, False], [True, True, True, False, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmarkparams_alignSize=2,"([0.145, 0.9326666666666666, 0.9356666666666666, 0.9353333333333333, 0.9346666666666666, 0.9346666666666666, 0.9356666666666666, 0.937, 0.9336666666666666, 0.9343333333333333], [0.0004127921972183767, 6.415706118494124e-05, 6.22596381489579e-05, 6.492337556545213e-05, 6.193954595974366e-05, 6.488752800253748e-05, 6.768511186234016e-05, 6.221525716282962e-05, 6.554886211598136e-05, 6.212258200495821e-05], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chineseparams_,"([0.9296666666666666, 0.8653333333333333, 0.931, 0.7416666666666667, 0.9363333333333334, 0.5166666666666667, 0.93, 0.92, 0.9083333333333333, 0.9233333333333333], [2.5696051486808116e-05, 4.4799708037085656e-05, 2.199813051284846e-05, 2.1799759097746757e-05, 2.3334392237790598e-05, 7.925150974525008e-05, 2.3089508311692033e-05, 2.58855475145227e-05, 2.8309555636440537e-05, 2.586128608606129e-05], [True, True, True, False, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormatparams_,"([0.6753333333333333, 0.6253333333333333, 0.8486666666666667, 0.6773333333333333, 0.837, 0.8676666666666667, 0.06833333333333333, 0.63, 0.06766666666666667, 0.695], [0.00028991235349116226, 0.00040055200220307977, 0.0003369088666296043, 0.00037963288162397107, 0.00022973376417932464, 0.00017991470112637008, 0.0020689380290598194, 0.0002946241724162333, 0.0019181181072088738, 0.00029995957218760847], [False, False, True, False, True, True, False, False, False, False], [True, True, True, True, True, True, False, True, False, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBufferparams_latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2,"([0.1, 0.15333333333333332, 0.09366666666666666, 0.09966666666666667, 0.145, 0.11766666666666667, 0.18366666666666667, 0.171, 0.181, 0.09233333333333334], [0.6883796434845988, 0.34920748159423876, 0.6432372270166881, 0.7617801816950459, 0.5699861059252639, 0.6000685739381757, 0.41583250615899514, 0.2409859282574153, 0.04975967778937304, 0.6024672710514485], [False, False, False, False, False, False, False, False, False, False], [False, True, False, False, True, False, True, True, True, False])"
